filename,style,kind,puzzle,solution,difficulty,requested_blanks,actual_blanks,seed
images_variant\sudoku_00003_fa_var_01.png,fa,variant,000030006731000400608549000300280960000015802080406003062050008003960000050073620,549731286731628495628549317315287964496315872287496153962154738873962541154873629,medium,45,45,1701254515
images_variant\sudoku_00003_fa_var_02.png,fa,variant,000030006731000400608549000300280960000015802080406003062050008003960000050073620,549731286731628495628549317315287964496315872287496153962154738873962541154873629,medium,45,45,1701254515
images_original\sudoku_00004_fa.png,fa,original,385004907070830100164700000030050460008000000090327500609573010003080090041000005,385614927972835146164792358237158469518946273496327581629573814753481692841269735,medium,45,45,1701254515
images_variant\sudoku_00004_fa_var_00.png,fa,variant,385004907070830100164700000030050460008000000090327500609573010003080090041000005,385614927972835146164792358237158469518946273496327581629573814753481692841269735,medium,45,45,1701254515
images_variant\sudoku_00004_fa_var_01.png,fa,variant,385004907070830100164700000030050460008000000090327500609573010003080090041000005,385614927972835146164792358237158469518946273496327581629573814753481692841269735,medium,45,45,1701254515
images_variant\sudoku_00004_fa_var_02.png,fa,variant,385004907070830100164700000030050460008000000090327500609573010003080090041000005,385614927972835146164792358237158469518946273496327581629573814753481692841269735,medium,45,45,1701254515
images_original\sudoku_00005_fa.png,fa,original,070006000060840203000300560600190000149000306708605900001503000500069100406010735,372956418965841273814327569653194827149782356728635941281573694537469182496218735,medium,45,45,1701254515
images_variant\sudoku_00005_fa_var_00.png,fa,variant,070006000060840203000300560600190000149000306708605900001503000500069100406010735,372956418965841273814327569653194827149782356728635941281573694537469182496218735,medium,45,45,1701254515
images_variant\sudoku_00005_fa_var_01.png,fa,variant,070006000060840203000300560600190000149000306708605900001503000500069100406010735,372956418965841273814327569653194827149782356728635941281573694537469182496218735,medium,45,45,1701254515
images_variant\sudoku_00005_fa_var_02.png,fa,variant,070006000060840203000300560600190000149000306708605900001503000500069100406010735,372956418965841273814327569653194827149782356728635941281573694537469182496218735,medium,45,45,1701254515
images_original\sudoku_00006_fa.png,fa,original,080000034134098000260100000016000900050900710908700003002614305601309072300000040,589276134134598267267143589716435928453982716928761453872614395641359872395827641,medium,45,45,1701254515
images_variant\sudoku_00006_fa_var_00.png,fa,variant,080000034134098000260100000016000900050900710908700003002614305601309072300000040,589276134134598267267143589716435928453982716928761453872614395641359872395827641,medium,45,45,1701254515
images_variant\sudoku_00006_fa_var_01.png,fa,variant,080000034134098000260100000016000900050900710908700003002614305601309072300000040,589276134134598267267143589716435928453982716928761453872614395641359872395827641,medium,45,45,1701254515
images_variant\sudoku_00006_fa_var_02.png,fa,variant,080000034134098000260100000016000900050900710908700003002614305601309072300000040,589276134134598267267143589716435928453982716928761453872614395641359872395827641,medium,45,45,1701254515
images_original\sudoku_00007_fa.png,fa,original,000800431960001000030207069070000014800604072006300090300080006587906020049020080,752869431968431257134257869273598614895614372416372598321785946587946123649123785,medium,45,45,1701254515
images_variant\sudoku_00007_fa_var_00.png,fa,variant,000800431960001000030207069070000014800604072006300090300080006587906020049020080,752869431968431257134257869273598614895614372416372598321785946587946123649123785,medium,45,45,1701254515
images_variant\sudoku_00007_fa_var_01.png,fa,variant,000800431960001000030207069070000014800604072006300090300080006587906020049020080,752869431968431257134257869273598614895614372416372598321785946587946123649123785,medium,45,45,1701254515
images_variant\sudoku_00007_fa_var_02.png,fa,variant,000800431960001000030207069070000014800604072006300090300080006587906020049020080,752869431968431257134257869273598614895614372416372598321785946587946123649123785,medium,45,45,1701254515
images_original\sudoku_00008_fa.png,fa,original,009080603040600052706002080004060090053208417080000000000006500095821700407509800,529184673841673952736952184174365298653298417982417365218746539395821746467539821,medium,45,45,1701254515
images_variant\sudoku_00008_fa_var_00.png,fa,variant,009080603040600052706002080004060090053208417080000000000006500095821700407509800,529184673841673952736952184174365298653298417982417365218746539395821746467539821,medium,45,45,1701254515
images_variant\sudoku_00008_fa_var_01.png,fa,variant,009080603040600052706002080004060090053208417080000000000006500095821700407509800,529184673841673952736952184174365298653298417982417365218746539395821746467539821,medium,45,45,1701254515
images_variant\sudoku_00008_fa_var_02.png,fa,variant,009080603040600052706002080004060090053208417080000000000006500095821700407509800,529184673841673952736952184174365298653298417982417365218746539395821746467539821,medium,45,45,1701254515
images_original\sudoku_00009_fa.png,fa,original,910504703452000091000109000070005432009003000304700900080902000295400108700010009,916524783452378691837169245178695432569243817324781956681952374295437168743816529,medium,45,45,1701254515
images_variant\sudoku_00009_fa_var_00.png,fa,variant,910504703452000091000109000070005432009003000304700900080902000295400108700010009,916524783452378691837169245178695432569243817324781956681952374295437168743816529,medium,45,45,1701254515
images_variant\sudoku_00009_fa_var_01.png,fa,variant,910504703452000091000109000070005432009003000304700900080902000295400108700010009,916524783452378691837169245178695432569243817324781956681952374295437168743816529,medium,45,45,1701254515
images_variant\sudoku_00009_fa_var_02.png,fa,variant,910504703452000091000109000070005432009003000304700900080902000295400108700010009,916524783452378691837169245178695432569243817324781956681952374295437168743816529,medium,45,45,1701254515
images_original\sudoku_00010_fa.png,fa,original,003790000000030579759412063045000030008904602002007000000000000230070150010260987,683795241421638579759412863945126738378954612162387495897541326236879154514263987,medium,45,45,1701254515
images_variant\sudoku_00010_fa_var_00.png,fa,variant,003790000000030579759412063045000030008904602002007000000000000230070150010260987,683795241421638579759412863945126738378954612162387495897541326236879154514263987,medium,45,45,1701254515
images_variant\sudoku_00010_fa_var_01.png,fa,variant,003790000000030579759412063045000030008904602002007000000000000230070150010260987,683795241421638579759412863945126738378954612162387495897541326236879154514263987,medium,45,45,1701254515
images_variant\sudoku_00010_fa_var_02.png,fa,variant,003790000000030579759412063045000030008904602002007000000000000230070150010260987,683795241421638579759412863945126738378954612162387495897541326236879154514263987,medium,45,45,1701254515
images_original\sudoku_00011_fa.png,fa,original,740000503800300040325046100907208004058000710000000052580602401000004000070589006,746891523891325647325746198917258364258463719463917852589632471632174985174589236,medium,45,45,1701254515
images_variant\sudoku_00011_fa_var_00.png,fa,variant,740000503800300040325046100907208004058000710000000052580602401000004000070589006,746891523891325647325746198917258364258463719463917852589632471632174985174589236,medium,45,45,1701254515
images_variant\sudoku_00011_fa_var_01.png,fa,variant,740000503800300040325046100907208004058000710000000052580602401000004000070589006,746891523891325647325746198917258364258463719463917852589632471632174985174589236,medium,45,45,1701254515
images_variant\sudoku_00011_fa_var_02.png,fa,variant,740000503800300040325046100907208004058000710000000052580602401000004000070589006,746891523891325647325746198917258364258463719463917852589632471632174985174589236,medium,45,45,1701254515
images_original\sudoku_00012_fa.png,fa,original,000081040001040653470003901630000008008060090015000300050809430007000809289407010,563981742891742653472653981634195278728364195915278364156829437347516829289437516,medium,45,45,1701254515
images_variant\sudoku_00012_fa_var_00.png,fa,variant,000081040001040653470003901630000008008060090015000300050809430007000809289407010,563981742891742653472653981634195278728364195915278364156829437347516829289437516,medium,45,45,1701254515
images_variant\sudoku_00012_fa_var_01.png,fa,variant,000081040001040653470003901630000008008060090015000300050809430007000809289407010,563981742891742653472653981634195278728364195915278364156829437347516829289437516,medium,45,45,1701254515
images_variant\sudoku_00012_fa_var_02.png,fa,variant,000081040001040653470003901630000008008060090015000300050809430007000809289407010,563981742891742653472653981634195278728364195915278364156829437347516829289437516,medium,45,45,1701254515
images_original\sudoku_00013_fa.png,fa,original,201340005500000309000605070650800703108003050390400000032964008009000030010230904,271349685586172349943685172654821793128793456397456821732964518469518237815237964,medium,45,45,1701254515
images_variant\sudoku_00013_fa_var_00.png,fa,variant,201340005500000309000605070650800703108003050390400000032964008009000030010230904,271349685586172349943685172654821793128793456397456821732964518469518237815237964,medium,45,45,1701254515
images_variant\sudoku_00013_fa_var_01.png,fa,variant,201340005500000309000605070650800703108003050390400000032964008009000030010230904,271349685586172349943685172654821793128793456397456821732964518469518237815237964,medium,45,45,1701254515
images_variant\sudoku_00013_fa_var_02.png,fa,variant,201340005500000309000605070650800703108003050390400000032964008009000030010230904,271349685586172349943685172654821793128793456397456821732964518469518237815237964,medium,45,45,1701254515
images_original\sudoku_00014_fa.png,fa,original,000900073700800500400306120020460310000008000649703852810502400000000295050000780,281945673736821549495376128528469317173258964649713852817592436364187295952634781,medium,45,45,1701254515
images_variant\sudoku_00014_fa_var_00.png,fa,variant,000900073700800500400306120020460310000008000649703852810502400000000295050000780,281945673736821549495376128528469317173258964649713852817592436364187295952634781,medium,45,45,1701254515
images_variant\sudoku_00014_fa_var_01.png,fa,variant,000900073700800500400306120020460310000008000649703852810502400000000295050000780,281945673736821549495376128528469317173258964649713852817592436364187295952634781,medium,45,45,1701254515
images_variant\sudoku_00014_fa_var_02.png,fa,variant,000900073700800500400306120020460310000008000649703852810502400000000295050000780,281945673736821549495376128528469317173258964649713852817592436364187295952634781,medium,45,45,1701254515
images_original\sudoku_00015_fa.png,fa,original,490052083010490502700000000680245001005071069300080000564027090007000650000500200,496752183813496572752813946689245731245371869371689425564127398127938654938564217,medium,45,45,1701254515
images_variant\sudoku_00015_fa_var_00.png,fa,variant,490052083010490502700000000680245001005071069300080000564027090007000650000500200,496752183813496572752813946689245731245371869371689425564127398127938654938564217,medium,45,45,1701254515
images_variant\sudoku_00015_fa_var_01.png,fa,variant,490052083010490502700000000680245001005071069300080000564027090007000650000500200,496752183813496572752813946689245731245371869371689425564127398127938654938564217,medium,45,45,1701254515
images_variant\sudoku_00015_fa_var_02.png,fa,variant,490052083010490502700000000680245001005071069300080000564027090007000650000500200,496752183813496572752813946689245731245371869371689425564127398127938654938564217,medium,45,45,1701254515
images_original\sudoku_00016_fa.png,fa,original,746200000002890746100040000050010200270958604010072009007529000001000005020080307,746235198532891746198647532859416273273958614614372859367529481481763925925184367,medium,45,45,1701254515
images_variant\sudoku_00016_fa_var_00.png,fa,variant,746200000002890746100040000050010200270958604010072009007529000001000005020080307,746235198532891746198647532859416273273958614614372859367529481481763925925184367,medium,45,45,1701254515
images_variant\sudoku_00016_fa_var_01.png,fa,variant,746200000002890746100040000050010200270958604010072009007529000001000005020080307,746235198532891746198647532859416273273958614614372859367529481481763925925184367,medium,45,45,1701254515
images_variant\sudoku_00016_fa_var_02.png,fa,variant,746200000002890746100040000050010200270958604010072009007529000001000005020080307,746235198532891746198647532859416273273958614614372859367529481481763925925184367,medium,45,45,1701254515
images_original\sudoku_00017_fa.png,fa,original,010374000586012000300500109720805000805060030160023400007400000001007300030001972,912374865586912743374586129723845691845169237169723458297438516651297384438651972,medium,45,45,1701254515
images_variant\sudoku_00017_fa_var_00.png,fa,variant,010374000586012000300500109720805000805060030160023400007400000001007300030001972,912374865586912743374586129723845691845169237169723458297438516651297384438651972,medium,45,45,1701254515
images_variant\sudoku_00017_fa_var_01.png,fa,variant,010374000586012000300500109720805000805060030160023400007400000001007300030001972,912374865586912743374586129723845691845169237169723458297438516651297384438651972,medium,45,45,1701254515
images_variant\sudoku_00017_fa_var_02.png,fa,variant,010374000586012000300500109720805000805060030160023400007400000001007300030001972,912374865586912743374586129723845691845169237169723458297438516651297384438651972,medium,45,45,1701254515
images_original\sudoku_00018_fa.png,fa,original,630054820050080396100030040006000405307540268000020070203900000005410002400003700,639754821754182396182639547826397415397541268541826973263975184975418632418263759,medium,45,45,1701254515
images_variant\sudoku_00018_fa_var_00.png,fa,variant,630054820050080396100030040006000405307540268000020070203900000005410002400003700,639754821754182396182639547826397415397541268541826973263975184975418632418263759,medium,45,45,1701254515
images_variant\sudoku_00018_fa_var_01.png,fa,variant,630054820050080396100030040006000405307540268000020070203900000005410002400003700,639754821754182396182639547826397415397541268541826973263975184975418632418263759,medium,45,45,1701254515
images_variant\sudoku_00018_fa_var_02.png,fa,variant,630054820050080396100030040006000405307540268000020070203900000005410002400003700,639754821754182396182639547826397415397541268541826973263975184975418632418263759,medium,45,45,1701254515
images_original\sudoku_00019_fa.png,fa,original,207513809150000002068020050600000900430059276009000030714900620026000003300000010,247513869153698742968427351672341985431859276589762134714935628826174593395286417,medium,45,45,1701254515
images_variant\sudoku_00019_fa_var_00.png,fa,variant,207513809150000002068020050600000900430059276009000030714900620026000003300000010,247513869153698742968427351672341985431859276589762134714935628826174593395286417,medium,45,45,1701254515
images_variant\sudoku_00019_fa_var_01.png,fa,variant,207513809150000002068020050600000900430059276009000030714900620026000003300000010,247513869153698742968427351672341985431859276589762134714935628826174593395286417,medium,45,45,1701254515
images_variant\sudoku_00019_fa_var_02.png,fa,variant,207513809150000002068020050600000900430059276009000030714900620026000003300000010,247513869153698742968427351672341985431859276589762134714935628826174593395286417,medium,45,45,1701254515
images_original\sudoku_00020_fa.png,fa,original,076140000240300006083005000000493008008021000090050017860510000715230009430000075,576142893241389756983675421127493568658721934394856217869517342715234689432968175,medium,45,45,1701254515
images_variant\sudoku_00020_fa_var_00.png,fa,variant,076140000240300006083005000000493008008021000090050017860510000715230009430000075,576142893241389756983675421127493568658721934394856217869517342715234689432968175,medium,45,45,1701254515
images_variant\sudoku_00020_fa_var_01.png,fa,variant,076140000240300006083005000000493008008021000090050017860510000715230009430000075,576142893241389756983675421127493568658721934394856217869517342715234689432968175,medium,45,45,1701254515
images_variant\sudoku_00020_fa_var_02.png,fa,variant,076140000240300006083005000000493008008021000090050017860510000715230009430000075,576142893241389756983675421127493568658721934394856217869517342715234689432968175,medium,45,45,1701254515
images_original\sudoku_00021_fa.png,fa,original,479200803000900000610000794726010948100009007004000501048700310200050600007120000,479261853385947126612538794726315948153489267894672531548796312231854679967123485,medium,45,45,1701254515
images_variant\sudoku_00021_fa_var_00.png,fa,variant,479200803000900000610000794726010948100009007004000501048700310200050600007120000,479261853385947126612538794726315948153489267894672531548796312231854679967123485,medium,45,45,1701254515
images_variant\sudoku_00021_fa_var_01.png,fa,variant,479200803000900000610000794726010948100009007004000501048700310200050600007120000,479261853385947126612538794726315948153489267894672531548796312231854679967123485,medium,45,45,1701254515
images_variant\sudoku_00021_fa_var_02.png,fa,variant,479200803000900000610000794726010948100009007004000501048700310200050600007120000,479261853385947126612538794726315948153489267894672531548796312231854679967123485,medium,45,45,1701254515
images_original\sudoku_00022_fa.png,fa,original,000185069000604020000237508436700901702010000591400070007006230000000090000342100,273185469158694723649237518436728951782519346591463872817956234324871695965342187,medium,45,45,1701254515
images_variant\sudoku_00022_fa_var_00.png,fa,variant,000185069000604020000237508436700901702010000591400070007006230000000090000342100,273185469158694723649237518436728951782519346591463872817956234324871695965342187,medium,45,45,1701254515
images_variant\sudoku_00022_fa_var_01.png,fa,variant,000185069000604020000237508436700901702010000591400070007006230000000090000342100,273185469158694723649237518436728951782519346591463872817956234324871695965342187,medium,45,45,1701254515
images_variant\sudoku_00022_fa_var_02.png,fa,variant,000185069000604020000237508436700901702010000591400070007006230000000090000342100,273185469158694723649237518436728951782519346591463872817956234324871695965342187,medium,45,45,1701254515
images_original\sudoku_00023_fa.png,fa,original,402900000007800000080000975805130209000708030603040058050060400236090081009581000,462975813597813624381624975875136249924758136613249758158362497236497581749581362,medium,45,45,1701254515
images_variant\sudoku_00023_fa_var_00.png,fa,variant,402900000007800000080000975805130209000708030603040058050060400236090081009581000,462975813597813624381624975875136249924758136613249758158362497236497581749581362,medium,45,45,1701254515
images_variant\sudoku_00023_fa_var_01.png,fa,variant,402900000007800000080000975805130209000708030603040058050060400236090081009581000,462975813597813624381624975875136249924758136613249758158362497236497581749581362,medium,45,45,1701254515
images_variant\sudoku_00023_fa_var_02.png,fa,variant,402900000007800000080000975805130209000708030603040058050060400236090081009581000,462975813597813624381624975875136249924758136613249758158362497236497581749581362,medium,45,45,1701254515
images_original\sudoku_00024_fa.png,fa,original,900200500014006370002001968680502009100000725020000003000780050050000807830020496,968237514514896372372451968683572149149368725725914683496783251251649837837125496,medium,45,45,1701254515
images_variant\sudoku_00024_fa_var_00.png,fa,variant,900200500014006370002001968680502009100000725020000003000780050050000807830020496,968237514514896372372451968683572149149368725725914683496783251251649837837125496,medium,45,45,1701254515
images_variant\sudoku_00024_fa_var_01.png,fa,variant,900200500014006370002001968680502009100000725020000003000780050050000807830020496,968237514514896372372451968683572149149368725725914683496783251251649837837125496,medium,45,45,1701254515
images_variant\sudoku_00024_fa_var_02.png,fa,variant,900200500014006370002001968680502009100000725020000003000780050050000807830020496,968237514514896372372451968683572149149368725725914683496783251251649837837125496,medium,45,45,1701254515
images_original\sudoku_00025_fa.png,fa,original,090406500000000830700980204056870390023064710000039640500000000009740003830092000,398426571642157839715983264456871392923564718187239645574318926269745183831692457,medium,45,45,1701254515
images_variant\sudoku_00025_fa_var_00.png,fa,variant,090406500000000830700980204056870390023064710000039640500000000009740003830092000,398426571642157839715983264456871392923564718187239645574318926269745183831692457,medium,45,45,1701254515
images_variant\sudoku_00025_fa_var_01.png,fa,variant,090406500000000830700980204056870390023064710000039640500000000009740003830092000,398426571642157839715983264456871392923564718187239645574318926269745183831692457,medium,45,45,1701254515
images_variant\sudoku_00025_fa_var_02.png,fa,variant,090406500000000830700980204056870390023064710000039640500000000009740003830092000,398426571642157839715983264456871392923564718187239645574318926269745183831692457,medium,45,45,1701254515
images_original\sudoku_00026_fa.png,fa,original,540136000630720084000805000406010000019572060000684001000008009800091045092050000,548136972631729584927845613486913257319572468275684391754368129863291745192457836,medium,45,45,1701254515
images_variant\sudoku_00026_fa_var_00.png,fa,variant,540136000630720084000805000406010000019572060000684001000008009800091045092050000,548136972631729584927845613486913257319572468275684391754368129863291745192457836,medium,45,45,1701254515
images_variant\sudoku_00026_fa_var_01.png,fa,variant,540136000630720084000805000406010000019572060000684001000008009800091045092050000,548136972631729584927845613486913257319572468275684391754368129863291745192457836,medium,45,45,1701254515
images_variant\sudoku_00026_fa_var_02.png,fa,variant,540136000630720084000805000406010000019572060000684001000008009800091045092050000,548136972631729584927845613486913257319572468275684391754368129863291745192457836,medium,45,45,1701254515
images_original\sudoku_00027_fa.png,fa,original,130067080208134679000250001309600010040070026680000790800400000493020000020005000,134967582258134679967258341379682415541379826682541793815493267493726158726815934,medium,45,45,1701254515
images_variant\sudoku_00027_fa_var_00.png,fa,variant,130067080208134679000250001309600010040070026680000790800400000493020000020005000,134967582258134679967258341379682415541379826682541793815493267493726158726815934,medium,45,45,1701254515
images_variant\sudoku_00027_fa_var_01.png,fa,variant,130067080208134679000250001309600010040070026680000790800400000493020000020005000,134967582258134679967258341379682415541379826682541793815493267493726158726815934,medium,45,45,1701254515
images_variant\sudoku_00027_fa_var_02.png,fa,variant,130067080208134679000250001309600010040070026680000790800400000493020000020005000,134967582258134679967258341379682415541379826682541793815493267493726158726815934,medium,45,45,1701254515
images_original\sudoku_00028_fa.png,fa,original,460052000003900050000070946100005690308600200900214005800000420037429001000081060,469152378783946152521378946142835697358697214976214835815763429637429581294581763,medium,45,45,1701254515
images_variant\sudoku_00028_fa_var_00.png,fa,variant,460052000003900050000070946100005690308600200900214005800000420037429001000081060,469152378783946152521378946142835697358697214976214835815763429637429581294581763,medium,45,45,1701254515
images_variant\sudoku_00028_fa_var_01.png,fa,variant,460052000003900050000070946100005690308600200900214005800000420037429001000081060,469152378783946152521378946142835697358697214976214835815763429637429581294581763,medium,45,45,1701254515
images_variant\sudoku_00028_fa_var_02.png,fa,variant,460052000003900050000070946100005690308600200900214005800000420037429001000081060,469152378783946152521378946142835697358697214976214835815763429637429581294581763,medium,45,45,1701254515
images_original\sudoku_00029_fa.png,fa,original,097003150000015007500700002030102649050964000400030520070008016000300280820600090,697283154382415967514796832738152649251964378469837521973528416146379285825641793,medium,45,45,1701254515
images_variant\sudoku_00029_fa_var_00.png,fa,variant,097003150000015007500700002030102649050964000400030520070008016000300280820600090,697283154382415967514796832738152649251964378469837521973528416146379285825641793,medium,45,45,1701254515
images_variant\sudoku_00029_fa_var_01.png,fa,variant,097003150000015007500700002030102649050964000400030520070008016000300280820600090,697283154382415967514796832738152649251964378469837521973528416146379285825641793,medium,45,45,1701254515
images_variant\sudoku_00029_fa_var_02.png,fa,variant,097003150000015007500700002030102649050964000400030520070008016000300280820600090,697283154382415967514796832738152649251964378469837521973528416146379285825641793,medium,45,45,1701254515
images_original\sudoku_00030_fa.png,fa,original,039000500502139800806542090005091386000700009000000752200003075003007000050200908,139876524542139867876542193725491386368725419491368752214983675983657241657214938,medium,45,45,1701254515
images_variant\sudoku_00030_fa_var_00.png,fa,variant,039000500502139800806542090005091386000700009000000752200003075003007000050200908,139876524542139867876542193725491386368725419491368752214983675983657241657214938,medium,45,45,1701254515
images_variant\sudoku_00030_fa_var_01.png,fa,variant,039000500502139800806542090005091386000700009000000752200003075003007000050200908,139876524542139867876542193725491386368725419491368752214983675983657241657214938,medium,45,45,1701254515
images_variant\sudoku_00030_fa_var_02.png,fa,variant,039000500502139800806542090005091386000700009000000752200003075003007000050200908,139876524542139867876542193725491386368725419491368752214983675983657241657214938,medium,45,45,1701254515
images_original\sudoku_00031_fa.png,fa,original,000405970050793060007000800049210500072056090000004007620008719003000652700060030,216485973854793261937621845349217586172856394568934127625348719483179652791562438,medium,45,45,1701254515
images_variant\sudoku_00031_fa_var_00.png,fa,variant,000405970050793060007000800049210500072056090000004007620008719003000652700060030,216485973854793261937621845349217586172856394568934127625348719483179652791562438,medium,45,45,1701254515
images_variant\sudoku_00031_fa_var_01.png,fa,variant,000405970050793060007000800049210500072056090000004007620008719003000652700060030,216485973854793261937621845349217586172856394568934127625348719483179652791562438,medium,45,45,1701254515
images_variant\sudoku_00031_fa_var_02.png,fa,variant,000405970050793060007000800049210500072056090000004007620008719003000652700060030,216485973854793261937621845349217586172856394568934127625348719483179652791562438,medium,45,45,1701254515
images_original\sudoku_00032_fa.png,fa,original,700600010500080926060305000256700009004060007170900205429100000610073490087000000,748629513531487926962315784256731849894562137173948265429156378615873492387294651,medium,45,45,1701254515
images_variant\sudoku_00032_fa_var_00.png,fa,variant,700600010500080926060305000256700009004060007170900205429100000610073490087000000,748629513531487926962315784256731849894562137173948265429156378615873492387294651,medium,45,45,1701254515
images_variant\sudoku_00032_fa_var_01.png,fa,variant,700600010500080926060305000256700009004060007170900205429100000610073490087000000,748629513531487926962315784256731849894562137173948265429156378615873492387294651,medium,45,45,1701254515
images_variant\sudoku_00032_fa_var_02.png,fa,variant,700600010500080926060305000256700009004060007170900205429100000610073490087000000,748629513531487926962315784256731849894562137173948265429156378615873492387294651,medium,45,45,1701254515
images_original\sudoku_00033_fa.png,fa,original,001903020620005090000276040000027401034608000752040008970150000005000000003069512,541983726627415893398276145869527431134698257752341968976152384215834679483769512,medium,45,45,1701254515
images_variant\sudoku_00033_fa_var_00.png,fa,variant,001903020620005090000276040000027401034608000752040008970150000005000000003069512,541983726627415893398276145869527431134698257752341968976152384215834679483769512,medium,45,45,1701254515
images_variant\sudoku_00033_fa_var_01.png,fa,variant,001903020620005090000276040000027401034608000752040008970150000005000000003069512,541983726627415893398276145869527431134698257752341968976152384215834679483769512,medium,45,45,1701254515
images_variant\sudoku_00033_fa_var_02.png,fa,variant,001903020620005090000276040000027401034608000752040008970150000005000000003069512,541983726627415893398276145869527431134698257752341968976152384215834679483769512,medium,45,45,1701254515
images_original\sudoku_00034_fa.png,fa,original,695003070400695003023401000180009060009302100060000509256000000700904056900000038,695823471471695823823471695187549362549362187362187549256738914738914256914256738,medium,45,45,1701254515
images_variant\sudoku_00034_fa_var_00.png,fa,variant,695003070400695003023401000180009060009302100060000509256000000700904056900000038,695823471471695823823471695187549362549362187362187549256738914738914256914256738,medium,45,45,1701254515
images_variant\sudoku_00034_fa_var_01.png,fa,variant,695003070400695003023401000180009060009302100060000509256000000700904056900000038,695823471471695823823471695187549362549362187362187549256738914738914256914256738,medium,45,45,1701254515
images_variant\sudoku_00034_fa_var_02.png,fa,variant,695003070400695003023401000180009060009302100060000509256000000700904056900000038,695823471471695823823471695187549362549362187362187549256738914738914256914256738,medium,45,45,1701254515
images_original\sudoku_00035_fa.png,fa,original,001020004206300000500007009002000086000096000068043700329415600680932040154000002,871629534296354817543187269432571986715896423968243751329415678687932145154768392,medium,45,45,1701254515
images_variant\sudoku_00035_fa_var_00.png,fa,variant,001020004206300000500007009002000086000096000068043700329415600680932040154000002,871629534296354817543187269432571986715896423968243751329415678687932145154768392,medium,45,45,1701254515
images_variant\sudoku_00035_fa_var_01.png,fa,variant,001020004206300000500007009002000086000096000068043700329415600680932040154000002,871629534296354817543187269432571986715896423968243751329415678687932145154768392,medium,45,45,1701254515
images_variant\sudoku_00035_fa_var_02.png,fa,variant,001020004206300000500007009002000086000096000068043700329415600680932040154000002,871629534296354817543187269432571986715896423968243751329415678687932145154768392,medium,45,45,1701254515
images_original\sudoku_00036_fa.png,fa,original,060050001000401362800632579230000100180300056900017030020000005690070420700008000,362759841579481362841632579234596187187324956956817234428963715693175428715248693,medium,45,45,1701254515
images_variant\sudoku_00036_fa_var_00.png,fa,variant,060050001000401362800632579230000100180300056900017030020000005690070420700008000,362759841579481362841632579234596187187324956956817234428963715693175428715248693,medium,45,45,1701254515
images_variant\sudoku_00036_fa_var_01.png,fa,variant,060050001000401362800632579230000100180300056900017030020000005690070420700008000,362759841579481362841632579234596187187324956956817234428963715693175428715248693,medium,45,45,1701254515
